date,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,load14,load15,load16,load17,load18,load19,load20,load21,load22,load23,load24,temp1,temp2,temp3
2017-08-06,71380,68375,65871,64822,63600,63388,63604,63598,65426,69280,72782,75940,78169,79998,81270,82169,83187,84471,85002,84173,83042,83394,81525,77222,70.5,64.9,70.8
2017-08-07,72921,69909,67551,66341,66127,67384,70952,74850,78931,82558,86029,89761,92871,95196,97173,97891,98120,98024,97193,95506,93049,91943,88850,82618,70.4,65.1,70.7
2017-08-08,76769,73019,70288,68516,67710,68418,71541,74980,78555,82257,86248,90088,93275,96407,99780,101943,103424,104458,104073,101998,98320,96273,92199,85521,74.6,69.8,71.7
2017-08-09,79153,75567,72034,69810,69016,69751,72857,75848,78999,82930,87313,91461,95176,98433,101209,102820,103878,104553,103983,101820,98312,96869,92760,86268,75.6,70.2,73.9
2017-08-10,79982,76004,72707,70894,70013,70788,74405,78188,81498,85351,90035,94793,98906,102454,105586,107072,108214,108361,107449,104914,101495,99481,95430,89186,74.0,71.0,74.6
2017-08-11,82839,78541,75128,72739,71832,72715,76129,79248,82254,85797,89842,93724,97171,99857,101839,102575,103044,103077,101704,98781,95048,93164,89810,84274,69.4,66.6,71.5
2017-08-12,78761,74260,71200,69109,67530,67139,67504,67599,70158,74691,79226,83099,86306,88844,90776,92430,93716,94184,93656,91261,87734,86386,83494,78385,69.3,64.9,69.9
2017-08-13,73535,70103,67278,65314,64085,63608,63772,63605,65375,69996,73952,78162,81701,85239,87877,89925,91813,93070,93576,92099,89909,89644,86366,81481,74.0,70.4,74.5
2017-08-14,76738,73332,70661,69413,69045,70471,73785,78483,81808,85473,89409,93662,97645,100444,103020,104766,105463,105578,105013,103306,101188,100106,95692,88932,76.5,70.7,76.1
2017-08-15,82863,78774,75322,73071,72361,73314,77138,80841,84293,88197,92355,97116,101269,104657,107437,109267,110227,110735,109296,106828,103480,102183,97081,90053,77.1,70.7,79.3
2017-08-16,83970,79707,76201,73958,73132,74209,78127,82540,85414,88858,93256,98240,102926,106744,110037,112024,112742,112505,111008,108665,105825,104273,99743,93090,78.3,73.2,79.5
2017-08-17,87105,82820,79192,76828,75964,77013,81024,85604,88872,91741,95970,99873,103246,106362,109084,110391,111411,111820,110633,108268,105023,102973,98565,91665,75.1,70.5,75.9
2017-08-18,85414,80936,77063,74704,73624,74099,77586,81172,84441,88708,92521,96678,100444,103557,106335,107896,108723,108807,107097,103802,99869,98219,93688,88106,74.8,68.3,76.0
2017-08-19,83077,78589,74818,72319,70666,70152,71170,71068,73255,78718,84602,90139,94911,99169,102660,105293,107170,108028,107218,104076,99642,97391,92975,87091,77.2,69.3,78.9
2017-08-20,81814,77470,73651,71082,69357,68508,68496,68512,70845,76506,82509,88035,93914,99053,102573,105287,107479,109186,109698,107647,104907,103614,98369,92318,79.5,75.5,78.5
2017-08-21,86255,81123,77733,75568,74686,75792,79958,84849,88249,93184,98990,105374,110893,114663,112602,113401,115161,115699,114649,112025,109117,107211,101202,94042,75.2,74.1,75.1
2017-08-22,88199,83708,80306,77909,77084,77898,81297,85516,88409,91378,94085,98166,101208,103637,105327,106323,107176,106770,105134,101922,98342,96834,92204,85920,69.5,63.1,68.9
2017-08-23,79440,75014,72020,69996,69294,69832,73256,77503,80055,82905,86396,89938,92840,95670,98086,99873,100742,101147,99952,97477,94440,93585,88984,82372,67.7,58.20000000000001,68.3
2017-08-24,76550,73163,70596,68839,67782,68043,71768,76003,78501,81148,83897,87068,89886,92619,95431,96866,97615,97496,96187,93600,91431,91067,86783,80788,64.4,57.70000000000001,67.3
2017-08-25,75001,71336,68624,66790,66054,67178,70912,75550,77732,79999,82481,85072,87267,89753,91919,92898,93158,93081,91563,88957,86561,86316,82582,77848,68.6,60.4,67.9
2017-08-26,73233,69811,66907,65559,64527,64543,65927,66548,68364,71865,75660,78960,81535,83534,85179,86538,87745,88298,87679,85894,84383,83533,80059,75590,70.3,63.5,70.1
2017-08-27,71596,68589,66612,64911,63700,63277,63813,64544,65653,68773,72816,76070,79135,81700,83790,85351,86629,87565,87883,86886,86329,86075,81996,76825,70.6,63.79999999999999,71.6
2017-08-28,72757,69885,68127,66948,66609,68071,71796,76706,79752,81958,84393,86820,88878,90673,92311,92958,92922,92823,92305,91050,90063,89836,85474,79554,70.0,65.8,70.5
2017-08-29,74748,71689,69167,67720,67107,68156,71750,76699,78828,80997,83444,86167,88400,90846,93327,94739,95867,96175,95396,93944,92404,91786,87226,81569,70.3,66.6,72.5
2017-08-30,76150,72254,69119,67311,66914,67970,71481,76099,78877,81487,85040,88710,91836,94725,97537,99093,99850,100025,98901,96701,94946,94008,88980,82552,70.1,66.1,71.1
2017-08-31,77265,73293,70706,68661,67782,68617,71956,76722,78868,81144,83373,85770,88117,90336,92451,93501,94032,93643,92434,90366,89053,88499,83936,78624,64.5,55.20000000000001,63.9
2017-09-01,73253,69335,66486,64958,64248,65389,68136,72511,74955,77053,79285,81425,83144,84623,86378,86851,87040,86839,85632,83237,81566,80953,77371,72793,64.0,57.0,63.29999999999999
2017-09-02,68434,64817,62684,61104,60249,59927,60317,61094,62359,65654,69345,72231,74628,76579,78183,79654,81132,81965,82076,80812,79424,78734,75266,70955,68.4,62.1,68.7
2017-09-03,66679,63701,61899,60539,59511,59256,59763,60368,61088,64649,68825,72955,76862,80459,83615,86147,88063,89603,89774,87657,85486,84366,80496,75267,73.5,68.5,73.1
2017-09-04,70937,67755,64668,62846,61566,61383,62420,63444,63839,68383,73609,79251,84179,88269,91184,93404,95002,95826,95139,92976,91201,89306,83781,77664,64.1,59.20000000000001,69.8
2017-09-05,72598,68920,66479,64846,64065,65033,68934,74259,76803,78888,81385,83915,86300,87994,89264,89948,89418,89093,87855,85753,85032,84355,79814,74103,58.4,54.6,58.4
2017-09-06,69184,66318,63633,62123,61720,62958,66737,71679,73789,75317,77028,78617,79906,81042,81829,82280,82238,82100,81616,80741,80651,80527,76120,70566,60.6,53.9,56.70000000000001
2017-09-07,66087,63424,61143,59831,59597,61264,64998,70547,72663,74287,75999,77676,78908,80119,81290,81919,82406,82791,82199,81354,81434,81045,77281,71436,63.5,53.79999999999999,62.29999999999999
2017-09-08,66936,64282,62051,61112,60805,61927,65183,70513,72972,74729,76510,78480,79996,81466,83200,84569,85272,85828,84715,82366,81079,80256,76556,71843,64.5,52.20000000000001,66.2
2017-09-09,67541,64317,62220,60467,59874,59817,60721,62131,64003,66828,69962,72188,74240,76123,77874,79350,80935,81599,81364,79526,78521,77762,74152,69466,62.5,53.20000000000001,62.0
2017-09-10,65790,63219,60766,59148,58140,58031,58610,59587,60828,63861,66717,69398,72039,74533,76631,78495,80025,81373,81740,80472,80604,80036,75772,70712,64.0,58.0,62.0
2017-09-11,66307,63374,60918,59925,60095,61648,65889,71162,73365,75374,77722,80122,81967,83943,86040,87211,88265,88728,88039,86538,86420,85077,80180,74116,67.0,59.70000000000001,64.5
2017-09-12,69267,66491,64285,62915,62207,63624,67472,72731,75224,76663,78382,80516,82326,84201,86103,87613,88198,88523,88119,86865,87323,86098,81557,76195,67.6,62.70000000000001,64.7
2017-09-13,71303,68077,65152,63863,63513,64501,68044,73854,76318,77811,80129,82588,84655,86949,88987,90239,91365,92031,91598,90255,90088,88780,84061,78560,67.9,65.6,65.7
2017-09-14,73019,69632,67001,65280,64768,65841,69615,75523,77292,79378,82095,85464,88693,91925,95500,97876,99651,100387,99476,97045,95957,94110,88539,81842,74.9,67.1,67.9
2017-09-15,76337,72525,69426,67814,66789,67301,71255,77017,78793,81792,85415,89508,93531,97332,100776,103058,104318,104527,102961,99088,96820,93968,89167,84375,77.8,67.9,72.7
2017-09-16,78782,74349,70891,68522,66841,66643,67311,68864,70673,75230,79816,84353,89113,92461,95319,97334,98986,99454,98113,94850,92956,90057,85301,79797,78.4,71.0,75.7
2017-09-17,74770,70688,67621,65348,63867,63425,63607,64625,66058,70597,75525,80351,84784,88098,90807,92484,93865,94569,94097,92125,91913,89306,84546,78643,69.2,69.7,74.4
2017-09-18,73456,69504,67172,65680,65438,66741,71463,77609,80423,82864,86210,89970,93104,96109,98214,98990,99084,98917,97446,95870,95892,93200,87753,80915,70.3,62.5,72.3
2017-09-19,75428,71759,68813,67185,66705,68129,72683,78748,81100,83204,86002,89185,92379,95479,98691,100851,101916,102602,101841,99933,99574,96954,91297,84775,76.7,69.6,75.0
2017-09-20,79052,74923,71784,69983,69165,70261,74751,81237,83815,86862,90871,95464,100167,104578,108256,110708,111926,112340,110947,108042,106808,103276,96996,89393,84.0,75.0,79.6
2017-09-21,82985,78171,74453,72070,70875,71907,76914,82958,85363,88480,93106,98168,103533,108422,112558,115169,116179,116084,114285,111208,109806,106314,99632,91835,85.2,75.7,80.8
2017-09-22,85476,80703,76724,74120,72841,73607,78128,84186,87000,90853,96692,103257,109724,114665,118911,120955,121947,121320,118251,113115,109580,105328,99059,92276,84.4,77.8,79.3
2017-09-23,85755,80411,76095,73061,71208,70602,71192,72982,74995,80817,87920,94778,101057,105909,109774,111789,113444,113175,110820,106074,103386,98882,92973,86786,82.3,75.6,78.8
2017-09-24,80927,75757,71661,69183,67242,66309,66613,67793,69312,75309,82126,89344,96049,101727,105980,108501,109752,110634,109081,104945,103232,99012,92229,84966,81.1,75.3,77.1
2017-09-25,78672,74408,71031,69024,68492,69807,74387,80508,83372,87083,91873,97278,102943,107615,111400,113121,113833,113681,111715,108253,106499,101697,94998,87569,82.0,75.7,78.9
2017-09-26,80652,76198,72600,70566,69506,70826,75140,81278,83939,87002,91539,96632,101366,105496,108745,110383,111109,110692,108401,105264,104005,99727,93359,86139,70.8,71.0,74.3
2017-09-27,79783,75276,71855,69804,69064,70209,74338,80276,82386,84181,86546,89237,91602,94135,96040,96899,96953,95910,94073,92360,92750,89727,84100,77837,62.9,57.9,64.0
2017-09-28,72300,68849,66562,64893,64280,65295,69512,75129,77001,78667,80711,83201,85653,87387,89328,90346,90719,90579,89231,87561,88062,85733,81091,75554,64.3,57.1,63.1
2017-09-29,70488,67044,64557,63058,62668,63786,67631,73448,75459,77055,79217,81418,83246,84929,86537,87388,87632,87282,85554,83262,83073,80738,77106,72311,61.79999999999999,53.0,60.1
2017-09-30,68075,64660,61853,60341,59395,59594,60543,62810,64196,67340,69938,71816,73418,74718,76078,77362,78468,78969,78493,77289,77860,75837,72563,68472,61.5,52.29999999999999,59.79999999999999
2017-10-01,64389,61383,59428,58067,57336,57219,58281,59823,61431,64564,67433,69666,71351,73204,74620,75663,77078,78279,78942,79402,81134,79136,75180,70620,70.5,58.1,65.4
2017-10-02,66202,63276,61581,60901,60891,62369,67178,73402,76257,77852,79752,82087,84282,86257,88124,89406,90175,90351,89575,88742,89822,87359,83018,77692,72.2,65.4,69.8
2017-10-03,72959,69557,67290,65899,65453,66629,71052,77523,80119,81760,83947,86342,88609,90758,92436,93124,93351,93356,92554,92185,93062,90334,85721,80000,70.7,73.3,70.7
2017-10-04,74717,71285,68300,66635,66020,67230,71509,77618,79985,81257,83165,85247,87399,89285,90767,91556,91890,91657,90407,89831,90152,87434,82378,76539,65.9,58.0,68.1
2017-10-05,71427,68062,65658,64111,63674,64812,69007,75120,77613,78903,81015,83405,85529,87493,89187,89915,90334,90323,89103,88434,88847,86230,81532,76063,65.2,58.20000000000001,69.4
2017-10-06,71200,67720,65232,63961,63504,64480,68806,75001,77819,79348,81163,83557,85417,87258,89003,89737,89457,88905,87768,86644,85861,83523,80091,75751,70.5,68.5,72.8
2017-10-07,71466,68100,65547,63951,63214,63278,64484,67097,69243,72753,76097,79205,81522,83042,83738,83903,83783,83395,82338,81716,81746,79051,75951,71989,65.5,67.3,63.1
2017-10-08,67875,64767,62402,60801,59835,59670,60377,61827,63229,65868,69032,71962,74871,77363,79456,80886,82361,83356,83526,83376,84623,81784,77791,73106,67.5,64.9,64.9
2017-10-09,68898,66236,64352,63322,63325,64726,68983,75340,78093,79810,82781,85719,88400,90733,92694,93725,94099,94207,93032,92289,92442,89085,84077,78595,63.9,59.4,66.0
2017-10-10,73943,70801,68487,67186,66661,67631,71894,77919,80468,81623,82693,84140,85609,86821,88134,88382,87776,87216,86712,87237,87264,84234,80170,75168,59.5,54.1,61.9
2017-10-11,70956,68143,65923,64782,64326,65581,69210,75132,77512,78073,78820,79452,80243,81011,82099,82264,82383,82446,82402,83168,83691,81519,77800,73464,58.1,52.1,59.20000000000001
2017-10-12,69044,66461,64439,63423,63346,64534,68330,74033,76699,77453,78544,79560,80490,81780,82693,82988,83078,83041,82775,83638,84293,81991,78582,73991,62.1,59.29999999999999,62.1
2017-10-13,69391,66408,63844,62768,62448,63663,67016,72890,75871,76714,78223,79841,81183,82709,84398,85352,85970,85975,84880,83923,83510,80815,77456,73673,64.6,60.1,68.2
2017-10-14,69742,66538,64154,62769,61971,62142,63420,65546,67208,70015,73389,76228,78753,80795,82614,84126,85133,85572,84731,84442,83591,80900,77936,73931,60.9,61.1,65.7
2017-10-15,70971,67991,65820,64165,63166,63196,63555,65116,66543,68613,70470,72271,73704,74354,74462,74435,74305,74662,75009,76577,77432,74905,72013,68469,52.29999999999999,47.29999999999999,52.6
2017-10-16,64909,62740,61512,60627,60684,61571,66172,73098,75870,76166,76612,76681,76914,77109,77439,77205,77109,77133,77217,79175,80146,78077,74647,70200,57.4,53.5,52.79999999999999
2017-10-17,66052,63633,62105,60988,60987,62789,67492,74123,76512,76495,76432,76717,76809,76952,77490,77720,77655,77833,77620,79242,80242,78119,74496,69787,60.0,58.1,54.79999999999999
2017-10-18,65801,63578,61907,60946,60949,62135,66613,73504,75862,75543,75894,76481,76920,77603,78412,78892,79278,79319,78929,80327,80938,78483,75023,70225,61.1,59.4,59.5
2017-10-19,65903,62934,61351,60408,60414,62025,66558,73250,75769,76020,76654,77566,78394,79119,80558,81299,81482,81273,80519,81529,82344,79735,75893,71329,64.7,54.29999999999999,61.9
2017-10-20,67362,64680,62508,61342,61237,62558,66126,72438,75018,75822,76421,77627,78632,79796,80648,80816,80462,79856,78785,79526,79347,77261,74405,70692,68.6,63.0,62.79999999999999
2017-10-21,67798,64995,62767,61485,60740,61009,61897,63908,66295,68662,70906,72944,74098,74942,75766,76304,76891,76863,76733,77978,77886,75716,72910,70001,66.0,65.2,65.6
2017-10-22,66516,64069,61910,60535,59687,59452,60391,61988,62937,64723,67087,68476,69186,69654,69790,69707,69885,70746,72035,74360,75371,73331,70039,66507,53.1,64.4,62.6
2017-10-23,63490,61236,59754,59200,59570,61052,65466,72596,76118,76639,77338,78277,78274,78416,78395,78183,78063,78346,78846,80550,80444,78204,74569,70424,47.79999999999999,50.1,47.5
2017-10-24,67101,64521,62373,61546,61907,63486,67707,74641,77910,77771,78167,78431,78137,78030,77824,77392,77211,77382,78277,80815,81642,79680,76021,72028,44.79999999999999,43.5,42.79999999999999
2017-10-25,68354,65969,63982,63186,63532,65531,70800,77868,80778,80272,79578,78738,77739,76950,76649,76166,75604,75680,76647,80137,81032,79192,76117,72224,48.20000000000001,39.1,45.1
2017-10-26,68334,66585,65300,64694,64987,66568,71502,78597,80956,80363,79419,78824,78150,77916,78201,77891,77727,77590,77964,80413,80794,78992,75503,71468,45.29999999999999,46.79999999999999,47.0
2017-10-27,68442,66364,64504,63691,63445,64764,69231,75737,78916,79484,80424,81238,81230,80908,80592,80106,79371,79212,79780,81200,80621,79026,76776,73714,38.7,40.2,37.2
2017-10-28,70408,67977,66345,65446,65032,65673,67158,70197,73428,76051,77721,77932,77064,75396,74258,73314,72929,73317,74642,77453,77982,76493,74405,71741,40.0,40.4,37.1
2017-10-29,69556,68169,67479,66846,67018,67458,68541,71074,73146,75112,75642,74524,73486,72773,71641,70668,70624,71453,73404,76956,78298,76864,74096,71368,45.0,39.5,37.5
2017-10-30,69063,67452,66716,66317,66755,69298,73752,81250,84825,84697,84189,83545,82653,82100,81529,80845,80465,80833,81831,84390,84670,82716,79366,75139,37.8,37.9,37.4
2017-10-31,72055,69844,68660,67999,68461,70078,75317,82676,85963,85442,84751,84265,83131,82231,81501,80819,80334,80400,81005,82959,83203,82318,79852,75967,39.8,36.9,37.9
2017-11-01,72954,70598,69122,68446,68452,70077,73923,80458,83607,83285,83333,83513,83513,82698,82448,81650,81358,81779,83071,84922,84586,82116,78651,74588,47.6,46.29999999999999,58.0
2017-11-02,70780,68273,66315,65288,65221,66847,70713,77122,80182,79943,80499,81142,81553,81974,82585,82358,82097,82414,83021,84909,84459,82238,78926,74851,45.9,45.9,56.6
2017-11-03,71151,68491,66302,65289,65366,66956,70301,76672,80330,80173,80956,81348,81530,81528,81451,81055,80462,80244,80413,81913,81276,79239,76432,73045,46.0,39.3,49.79999999999999
2017-11-04,69774,67314,65052,63862,63219,63392,65009,67063,69707,72072,74041,75073,75678,75538,75417,75481,75669,75821,76553,77441,76798,74426,71945,68888,51.5,52.70000000000001,65.1
2017-11-05,65519,63359,61534,60147,59475,59373,59804,61367,63521,65670,69305,71566,72931,74018,75018,75195,75564,75936,77806,80467,80397,78485,75927,72544,41.7,43.9,51.20000000000001
2017-11-06,66693,64857,63742,63510,63698,65594,71138,78047,80459,81850,82882,83465,83866,83908,84499,84382,84304,85735,88566,88738,86590,83991,80170,75675,43.166666666666664,37.41666666666667,46.10833333333334
2017-11-07,73428,70952,69385,68651,68155,69266,74007,80419,82232,82845,83047,83163,83136,83125,83189,82947,83061,84831,88312,88604,86649,84202,80654,77020,37.849999999999994,33.30833333333334,43.895833333333336
2017-11-08,73792,71676,70671,69885,70025,71027,75758,81988,83499,83082,82671,81701,80893,80194,79583,79088,79287,81348,85806,86307,85188,83247,80395,77477,38.4125,35.208333333333336,41.108333333333334
2017-11-09,74316,72461,71245,70774,71166,72658,77812,84277,85931,84887,83919,83205,82071,81177,80655,79964,79864,81918,86184,87449,86763,85449,82768,79184,25.116666666666664,21.72916666666667,32.03333333333334
2017-11-10,76893,75346,74361,74063,74182,75571,80913,87006,88633,88470,87723,86281,84805,83614,82620,82017,81848,84126,87477,87220,85767,84186,81679,78613,30.470833333333335,25.104166666666668,30.787499999999998
2017-11-11,76758,74693,73016,72194,72128,72805,74498,77003,78977,80464,80113,78836,76983,75453,74441,73740,74139,76438,79407,79388,78084,76340,74179,71695,38.954166666666666,34.49166666666667,37.49166666666667
2017-11-12,69052,67121,65651,65051,64912,65075,65812,67503,69433,71795,73064,73271,73456,73496,73483,73338,74056,76717,80143,80528,79279,77289,74517,71947,38.02083333333333,36.612500000000004,39.60416666666667
2017-11-13,69220,67391,66764,66036,66576,68624,73855,80591,82953,83604,83751,83324,82548,82040,81877,81314,81077,83276,86626,86897,85442,82868,79763,75650,41.09583333333333,37.06249999999999,39.84583333333334
2017-11-14,72837,71240,69874,69105,68570,70111,75221,81719,83472,82981,82536,81893,81243,80825,80512,80040,80117,81916,84948,85042,83605,81335,78118,74135,47.412499999999994,40.75,42.962500000000006
