,date,PSF
732,2008-01-22,0.32212535224749
733,2008-01-22,0.36826732028303627
734,2008-01-22,0.4178895702457177
735,2008-01-22,0.4480111382185156
736,2008-01-22,0.4694233288399108
737,2008-01-22,0.4985275145219596
738,2008-01-22,0.5131012896464782
739,2008-01-22,0.5250244644641681
740,2008-01-22,0.5301536955647298
741,2008-01-22,0.529909463041694
742,2008-01-22,0.5360851019300447
743,2008-01-22,0.5299456421207284
744,2008-01-22,0.5321842502688269
745,2008-01-22,0.5370919757651448
746,2008-01-22,0.5405261078109967
747,2008-01-22,0.5434037530144485
748,2008-01-22,0.5433861859350174
749,2008-01-22,0.5402611743975946
750,2008-01-22,0.5430722223678249
751,2008-01-22,0.5468600422298163
752,2008-01-22,0.5444674433868633
753,2008-01-22,0.5339193584471218
754,2008-01-22,0.525663343319139
755,2008-01-22,0.49961668522150143
756,2008-01-22,0.4837353991302587
757,2008-01-22,0.46001660990064713
758,2008-01-22,0.452535232345654
759,2008-01-22,0.45577720049515014
760,2008-01-22,0.4545302092461192
761,2008-01-22,0.42102863559861853
762,2008-01-22,0.3854310804687289
763,2008-01-22,0.3881328315361543
764,2008-01-22,0.3631711663565332
765,2008-01-22,0.35834117992036424
766,2008-01-22,0.334670186767611
767,2008-01-22,0.31409394481864317
768,2008-01-23,0.2872908971727902
769,2008-01-23,0.25920729073963716
