date,hour,temp,load,weekday
2006/3/30,21.5,21.25,8420.38,0
2006/3/30,22,21.2,8232.73667,0
2006/3/30,22.5,21.15,8243.45,0
2006/3/30,23,21.1,8109.61,0
2006/3/30,23.5,20.95,7959.65167,0
2006/3/31,0,20.8,7794.29333,1
2006/3/31,0.5,20.65,7637.53,1
2006/3/31,1,20.5,7409.455,1
2006/3/31,1.5,20.2,7084.01167,1
2006/3/31,2,19.9,6739.62833,1
2006/3/31,2.5,19.55,6523.08833,1
2006/3/31,3,19.2,6371.295,1
2006/3/31,3.5,18.85,6345.67667,1
2006/3/31,4,18.5,6416.29667,1
2006/3/31,4.5,18.3,6625.505,1
2006/3/31,5,18.1,6926.39167,1
2006/3/31,5.5,18.1,7548.135,1
2006/3/31,6,18.1,8288.00667,1
2006/3/31,6.5,18.2,8755.49667,1
2006/3/31,7,18.3,9227.25667,1
2006/3/31,7.5,18.65,9329.66333,1
2006/3/31,8,19,9329.31833,1
2006/3/31,8.5,19.45,9458.21,1
2006/3/31,9,19.9,9559.55167,1
2006/3/31,9.5,19.85,9649.66167,1
